Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Abdullaev Tahir,RUS,0,1,0,0,0,0,1
Abdullaev Turganaly,RUS,0,1,0,0,1,0,0
Abdullah Ahsan,RUS,0,4,0,0,0,0,2
Abdullah Hedi Ben,RUS,0,1,0,0,0,0,1
Abdullah Mohammed,RUS,1,0,0,1,0,0,0
Abdullah Muhammad,USA,1,4,0,0,0,0,3
Abdullah Rashid,USA,2,7,0,1,3,1,2
Abdulmusilmov Shamil,RUS,0,2,0,0,2,0,0
Abdulov Vladimir,RUS,0,1,0,0,0,0,1
Abdulvakhabov Abdul-Aziz,RUS,,,,7,0,4,0
Abdulzhalilov Ramazan,RUS,0,3,0,0,0,0,1
Abdurachmanov Valid,AUT,1,0,0,0,0,1,0
Abdurahimov Magomed,AUT,1,0,0,0,0,0,0
Abdurahmanov Salamu,RUS,2,0,0,1,0,1,0
Abdurakhimov Shamil,RUS,,,,9,4,4,1
Abdurakhmanov Murad,RUS,1,0,0,1,0,0,0
Abdurakhmanov Muzaffar,RUS,1,0,0,0,0,1,0
Abdurapov Rustam,RUS,0,2,0,0,1,0,1
Abdurashidov Arsen,RUS,0,1,0,0,0,0,1
Abdurashidov Rashidhan,RUS,1,0,0,0,0,1,0
Abdusalamov Kurbanali,RUS,1,1,0,0,1,0,0
Abduvakhid Aygul,RUS,0,1,0,0,1,0,0
Abdylda Bekbolot,RUS,0,1,0,0,0,0,0
Abe Daichi,JPN,6,4,0,4,1,0,1
Abe Hiroyuki,JPN,0,6,1,0,2,0,1
Abe Masatoshi,JPN,0,2,0,0,0,0,1
Abe Yoshitaka,JPN,1,2,1,0,1,1,0
Abed Mohammad,JPN,0,1,0,0,1,0,0
Abedi Papy,SWE,,,,6,2,2,2
Abelardo Mark,NZL,1,4,0,1,0,0,0
Abeles Alan,NZL,,,,,,,
Abelian Yedike,ARM,0,1,0,0,1,0,0
Aber Nathan,ARM,0,1,0,0,0,0,0
Abercrombie Joseph,ARM,1,0,0,0,0,1,0
Abernathy Jason,ARM,0,1,0,0,0,0,0
Abicassiz Helio,ARM,0,1,0,0,1,0,0
Abidimitalipuulu Dastan,ARM,0,1,0,0,0,0,0
Abiev Isa,ARM,0,1,0,0,0,0,1
Abiltarov Ruslan,ARM,0,5,0,0,0,0,3
Abin Alexandre,ARM,0,1,0,0,1,0,0
Ablasi Jazor,PHI,1,1,0,0,0,1,0
Aboeli Marvin,PHI,0,1,0,0,1,0,0
Abouata Joe,USA,0,2,0,0,1,0,1
Abraham Josh,USA,1,0,0,0,0,1,0
Abraham Tuirangi,USA,0,1,0,0,1,0,0
Abram Derek,USA,1,5,0,1,4,0,1
Abramiuk Mariusz,USA,1,2,0,0,0,1,1
Abramo Dean,AUS,0,1,0,0,1,0,0
Abrams Neal,AUS,0,1,0,0,1,0,0
Abrasley Ed,AUS,0,2,0,0,2,0,0
Abrego Brandon,AUS,0,1,0,0,1,0,0
Abrekov Ruslan,AUS,0,2,0,0,0,0,2
Abreu Araripe,BRA,0,1,0,0,0,0,1
Abreu Carlos,BRA,9,4,0,1,2,4,0
Abreu Fabio,BRA,0,1,0,0,1,0,0
Abreu Klidson,BRA,,,,4,3,,
Abreu Lucio,BRA,0,2,0,0,0,0,1
Abreu Ricardo,BRA,5,1,0,3,0,2,0
Abreu Roberto,BRA,0,1,0,0,0,0,1
Abreu-Laybon Micah,BRA,0,1,0,0,1,0,0
Abriamiani Garik,GEO,0,1,0,0,1,0,0
Abrillo Mark Joseph,PHI,0,2,0,0,0,0,2
Abrol Daniel,PHI,0,1,0,0,1,0,0
Absher Kevin,PHI,0,1,0,0,1,0,0
Abu Adriano,PHI,1,0,0,0,0,0,0
Abu Dey-Ali Mumia,PHI,0,1,0,0,1,0,0
Abu Naim Mohammed,PHI,0,1,0,0,1,0,0
Abuev Rizvan,RUS,0,1,0,0,1,0,0
Abundis Roldan,RUS,0,1,0,0,0,0,0
Aby Aaron,WAL,,,,1,1,4,0
Abytov Emil,WAL,0,1,0,0,1,0,0
Abzailov Kerim,WAL,0,2,0,0,2,0,0
Abzakh Nawras,JOR,1,0,0,0,0,0,0
Acacio Daniel,BRA,,,,2,2,0,3
Academy Felipe,BRA,0,0,0,0,0,0,0
Acantilado Maui,BRA,0,2,0,0,2,0,0
Ace Corey,BRA,0,1,0,0,0,0,0
Acevedo Chris,BRA,0,1,0,0,1,0,0
Acevedo Juan,BRA,0,1,0,0,1,0,0
Acevedo Rosa,USA,3,3,0,0,1,1,0
Achhal Iman,USA,1,0,0,0,0,0,0
Achilli Alfredo,ITA,0,2,0,0,0,0,2
Achorn Austin,ITA,0,1,0,0,1,0,0
Acioly Barbara,BRA,4,3,0,1,1,2,2
Ackah Bernard,BRA,0,2,0,0,1,0,1
Ackel Landon,BRA,0,1,0,0,0,0,1
Acker Terry,BRA,0,1,0,0,0,0,1
Acker Troy,BRA,0,1,0,0,1,0,0
Ackerman Cole,USA,1,2,0,0,1,0,1
Ackerman Jason,USA,0,1,0,0,1,0,0
Ackerman Ryan,USA,1,3,0,0,1,0,1
Ackles Chaz,USA,1,0,0,1,0,0,0
Acorn Matt,USA,0,1,0,0,1,0,0
Acosta Bradie,USA,0,1,0,0,1,0,0
Acosta Buckley,USA,0,3,0,0,2,0,1
Acosta David,USA,5,2,0,2,0,3,1
Acosta James,USA,0,1,0,0,0,0,1
Acosta Jorge,USA,0,1,0,0,1,0,0
Acosta Mike,USA,1,0,0,0,0,0,0
Acosta Nayra,USA,0,1,0,0,1,0,0
Acosta Omar,USA,0,2,0,0,2,0,0
Acosta Ralph,USA,,,,3,2,,
Acquaviva Adam,USA,4,1,0,2,1,1,0
Acs Laszlo,USA,0,1,0,0,0,0,0
Acuna Daniel,MEX,0,1,0,0,0,0,0
Acuna Eric,MEX,0,2,0,0,1,0,0
Acuna Fabian,MEX,0,1,0,0,0,0,1
Acuna Jose,MEX,0,1,0,0,0,0,0
Adachi Akihiko,JPN,0,1,1,0,0,0,1
Adachi Takumi,JPN,,,,,,,
Adaev Amirkhan,RUS,0,3,0,0,2,0,0
Adamballi Marco,RUS,0,1,0,0,1,0,0
Adamchuk Sergey,RUS,0,1,0,0,0,0,1
Adamcik Pete,RUS,0,1,0,0,1,0,0
Adamcik Peter,RUS,,,,,,,
Adamczyk Krzysztof,POL,0,1,0,0,1,0,0
Adame Jesus,POL,0,4,0,0,0,0,3
Adamia Beno,POL,0,2,0,0,1,0,1
Adams Anthony,USA,9,2,0,1,0,0,0
Adams Arnold,USA,1,5,0,1,2,0,1
Adams Brandon,USA,0,1,0,0,1,0,0
Adams Chris,USA,,,,,,,
Adams Daron,USA,0,1,0,0,1,0,0
Adams Devin,USA,0,1,0,0,0,0,0
Adams Donte,USA,0,2,0,0,0,0,2
Adams Dustin,USA,0,1,0,0,0,0,0
Adams Fabiano,USA,0,2,0,0,0,0,2
Adams Grisha,ENG,0,1,0,0,0,0,1
Adams Johnny,ENG,1,1,0,0,1,1,0
Adams Jon,ENG,0,2,1,0,2,0,0
Adams Juan,USA,5,3,0,5,2,0,0
Adams Kevin,USA,1,1,0,0,1,0,0
Adams Kolby,USA,0,2,0,0,1,0,1
Adams LJ,USA,0,2,0,0,0,0,0
Adams Luke,USA,0,2,0,0,0,0,1
Adams Mark,ENG,6,0,0,1,0,3,0
Adams Michael,ENG,0,2,0,0,1,0,1
Adams Mike,CAN,7,4,0,1,1,3,2
Adams Randall,CAN,0,1,0,0,1,0,0
Adams Reggie,CAN,0,1,0,0,0,0,0
Adams Reginald,CAN,0,1,0,0,0,0,0
Adams Scott,CAN,1,1,0,0,0,1,0
Adams Steve,CAN,0,1,0,0,0,0,0
Adams Tori,CAN,1,1,0,0,0,0,0
Adams Travis,CAN,0,1,0,0,1,0,0
Adams Tyris,CAN,0,1,0,0,0,0,1
Adamson Brandon,CAN,0,3,0,0,0,0,3
Adaniya Takahiro,CAN,0,1,0,0,0,0,1
Adaniya Tomohiro,CAN,0,1,0,0,0,0,0
Adao Anderson,BRA,0,1,0,0,0,0,1
Adas Arda,GER,1,2,0,0,1,0,0
Adashev Zarrukh,UZB,4,3,0,2,1,0,1
Adaszak Krzysztof,UZB,0,1,0,0,1,0,0
Adcock James,USA,5,4,0,3,1,2,3
Addario Bastos Rafael,USA,0,2,0,0,1,0,0
Addie Jamie,USA,0,1,0,0,1,0,0
Ade Chris,USA,0,4,0,0,3,0,0
Adeev Dmitriy,USA,0,1,0,0,0,0,1
Adelbai Slade,MNP,0,1,0,0,1,0,0
Adelina Michell,MNP,0,1,0,0,0,0,1
Ademaj Marvin,MNP,1,1,0,0,0,1,0
Adeniran Shola,MNP,1,0,0,1,0,0,0
Adesanya Israel,NGR,,,,,,0,0
Adetola Pelu,ENG,0,5,0,0,3,0,2
Adiatov Alpamys,KAZ,0,1,0,0,0,0,1
Adiwang Lito,PHI,,,,6,0,4,2
Adjoudj Asael,PHI,2,1,0,1,0,1,0
Adkins Andrew,PHI,,,,,,,
Adkins Derrick,USA,,,,0,2,5,1
Adkins Gemiyale,USA,9,8,0,3,0,1,0
Adkins George,USA,0,1,0,0,1,0,0
Adkins Sam,USA,2,5,0,1,1,0,4
Admire Beau,USA,0,1,0,0,0,0,1
Adney Rebecca,USA,0,2,0,0,0,0,0
Adoli Abdumonim,USA,0,1,0,0,1,0,0
Adomulyte Evelyn,USA,0,0,1,0,0,0,0
Adriane Monique,BRA,1,2,0,0,0,0,0
Adriano Jeremiah,BRA,0,1,0,0,0,0,1
Adriano Jose,BRA,0,2,0,0,0,0,1
Adriano Munil,BRA,0,3,0,0,2,0,0
Adsit Mike,BRA,0,1,0,0,0,0,1
Adur Marcel,BRA,2,0,0,2,0,0,0
Aduzov Timur,BRA,0,1,0,0,1,0,0
Adwan Rakan,BRA,0,2,0,0,0,0,2
Adzhiev Rasul,RUS,0,1,0,0,0,0,1
Adzitso Koffi,USA,3,5,0,0,1,0,1
Aerts Peter,USA,0,1,0,0,0,0,0
Aeschlimann Alan,USA,0,1,0,0,1,0,0
Afanasenko Vladimir,USA,0,1,0,0,0,0,1
Afashagov Beslan,USA,0,2,0,0,1,0,0
Afful Abeku,USA,0,1,0,0,0,0,1
Afia Mahmoud Mohamed,USA,1,0,0,0,0,1,0
Afonso Tiago,BRA,0,2,0,0,0,0,2
Agaev Baga,RUS,4,8,0,1,3,3,4
Agaev Elnur,RUS,2,2,0,0,0,0,1
Agaev Emin,RUS,0,1,0,0,1,0,0
Agaev Magomedbag,RUS,1,7,0,0,4,1,1
Agaev Selim,GER,0,2,0,0,0,0,1
Agafonov Alexander,GER,0,1,0,0,1,0,0
Agallar Nick,GER,2,2,0,0,2,0,0
Agapova Mariya,KAZ,,,,3,1,5,0
Agayev Azer,KAZ,0,1,0,0,0,0,1
Agazarm AJ,USA,3,1,0,0,0,2,0
Ageday Danny,USA,0,1,0,0,0,0,1
Ageday Derrick,USA,0,2,0,0,1,0,1
Agee Robert,USA,0,1,0,0,0,0,0
Agenord Yvon,USA,0,2,0,0,1,0,0
Ager Tim,USA,0,1,0,0,0,0,1
Aglarov Magomednur,RUS,0,1,0,0,0,0,1
Agnaev Batraz,RUS,4,1,0,3,0,1,1
Agosta Todd,RUS,,,,,,,
Agostini Joseph,RUS,0,1,0,0,0,0,0
Agranat Arthur,RUS,0,1,0,0,0,0,1
Agrba Rolandas,RUS,0,1,0,0,0,0,1
Aguayo Jose,USA,0,2,0,0,1,0,0
Agudo Vinicius,USA,0,1,0,0,0,0,0
Aguero Maria,USA,0,1,0,0,1,0,0
Aguiar Daniel,USA,0,2,0,0,0,0,0
Aguiar Fabio,BRA,,,,9,1,5,0
Aguiar Jainne Lais,BRA,0,1,0,0,0,0,1
Aguiar Jhon,BRA,0,1,0,0,1,0,0
Aguiar Juliana,BRA,0,3,0,0,1,0,2
Aguiar Lucio,BRA,0,1,0,0,1,0,0
Aguiar Marcelo,BRA,0,2,0,0,2,0,0
Aguiar Mayara,BRA,0,2,0,0,2,0,0
Aguiar dos Santos Thiago,BRA,0,2,0,0,0,0,0
Aguida Charles Mariano,BRA,0,1,0,0,1,0,0
Aguila Ulyses,USA,6,2,0,1,0,5,0
Aguilar Alejandro,MEX,0,2,0,0,2,0,0
Aguilar Andrew,MEX,0,1,0,0,0,0,0
Aguilar Armando,MEX,0,1,0,0,1,0,0
Aguilar Dino,MEX,1,0,0,1,0,0,0
Aguilar Edwin,MEX,1,7,0,1,4,0,3
Aguilar Gil,MEX,0,1,0,0,1,0,0
Aguilar Gilberto,MEX,0,8,0,0,0,0,4
Aguilar Jessica,USA,,,,3,0,8,2
Aguilar Kevin,USA,,,,,,1,0
Aguilar Marco,USA,0,1,0,0,0,0,0
Aguilar Mario,USA,0,1,0,0,0,0,0
Aguilar O.J.,USA,0,1,0,0,0,0,1
Aguilar Rudy,USA,0,1,0,0,1,0,0
Aguilar Alvarado Oscar Rene,USA,0,1,0,0,0,0,1
Aguilera Aidan,AUS,0,1,0,0,1,0,0
Aguilera Christian,USA,,,,,,0,2
Aguirre Ashley,USA,0,1,0,0,0,0,0
Aguirre Daniel,USA,0,2,0,0,0,0,0
Aguirre David,USA,0,0,1,0,0,0,0
Aguirre Robert,USA,2,0,0,0,0,0,0
Aguirre Elias Luan,USA,1,0,0,0,0,1,0
Agujev Arbi,AUT,2,3,0,0,1,0,1
Aguon A.J.,AUT,0,1,0,0,0,0,0
Aguon Kyle,AUT,6,6,0,0,0,0,1
Agushi Sam,AUT,0,1,0,0,1,0,0
Agussol Kevin,AUT,0,1,0,0,0,0,0
Agustin Michelle,AUT,,,,,,,
Ahady Milan,AUT,1,0,0,0,0,0,0
Ahern Denis,IRL,0,1,0,0,0,0,1
Ahlberg Martin,SWE,0,1,0,0,0,0,1
Ahlert Joe,SWE,0,1,0,0,0,0,1
Ahmad Bashir,SWE,1,3,0,0,2,0,1
Ahmad Ihmad,SWE,0,1,0,0,0,0,1
Ahmadyar Salaiman,SWE,0,2,0,0,1,0,0
Ahmala Mikko,FIN,0,1,0,0,1,0,0
Ahmatkhanov Zelimkhan,FIN,0,1,0,0,0,0,0
Ahmed Ola,FIN,0,1,0,0,0,0,1
Ahmic Ajlin,FIN,0,1,0,0,0,0,1
Ahn Jae Young,FIN,0,1,0,0,0,0,0
Ahn Sang II,FIN,0,2,0,0,0,0,0
Ahn Seong Yeol,SKO,0,1,0,0,0,0,0
Ahnee Dominic,SKO,0,2,0,0,0,0,0
Ahouli Enis,SKO,0,2,0,0,0,0,1
Ahrens Per,SKO,0,1,0,0,1,0,0
Ahrens Tom,SKO,1,5,0,0,3,1,1
Aibazov Murat,SKO,0,1,0,0,1,0,0
Aibek Uulu Aibek,SKO,0,1,0,0,1,0,0
Aidaralieva Eliza,SKO,0,1,0,0,1,0,0
Aiello Andy,SKO,1,1,0,1,0,0,1
Aikawa Yuya,SKO,0,1,0,0,1,0,0
Aiken Charleston,MNP,0,2,0,0,1,0,1
Aikhan Aydin,TUR,0,1,0,0,1,0,0
Ailimubai Jiaerken,TUR,0,1,0,0,1,0,0
Ailton Borges da Silva Antonio,BRA,0,1,0,0,1,0,0
Aimable Steve,ENG,1,5,0,0,0,0,1
Aiman Muhammad,ENG,0,3,0,0,1,0,0
Aimes Kenneth,ENG,0,2,0,0,2,0,0
Aina Mike,USA,0,2,0,0,0,0,0
Ainsworth Nate,USA,0,1,0,0,1,0,0
Aioiani Ramaz,USA,0,1,0,0,0,0,1
Aiono Tua,USA,0,1,0,0,0,0,1
Aires Kenny,USA,0,1,0,0,0,0,0
Airton Jose,BRA,0,1,0,0,1,0,0
Ait Yachou Abdelali,MAR,0,1,0,0,0,0,1
Aitieva Umutkan,MAR,0,1,0,0,1,0,0
Aitkens Evan,MAR,0,0,0,0,0,0,0
Aivazian Mykola,MAR,0,1,0,0,0,0,1
Aivazyan Garik,MAR,0,1,0,0,0,0,1
Ajala Edna Oliveira,MAR,0,2,1,0,1,0,1
Ajala da Silva Caiubi,BRA,0,1,0,0,1,0,0
Ajian Marcus,BRA,0,4,0,0,0,0,4
Ajim Ashiek,BRA,1,1,0,0,1,0,0
Ajoleza Adrian,BRA,0,1,0,0,1,0,0
Akaba Timur,BRA,0,0,0,0,0,0,0
Akagi Toshimichi,BRA,0,1,1,0,0,0,0
Akagi Yasuhiro,BRA,0,2,0,0,1,0,1
Akano Hitomi,JPN,,,,0,1,,
Akao Seiji,JPN,3,3,0,0,1,0,0
Akasaki Katsuhisa,JPN,0,1,0,0,0,0,0
Akazawa Yukinori,JPN,0,1,0,0,1,0,0
Akbari Dustin,JPN,0,1,0,0,0,0,1
Akbulut Gulabi,JPN,0,1,0,0,0,0,0
Akbulut Timur,JPN,0,1,0,0,0,0,1
Akchich Anwar,JPN,0,1,0,0,1,0,0
Akdas Ilbey,JPN,0,1,0,0,1,0,0
Akeo Braydon,USA,0,1,0,0,0,0,0
Akers Rowdy,USA,0,1,0,0,0,0,1
Akhadullaev Ramazan,USA,0,1,0,0,0,0,0
Akhiadov Lamberd,USA,0,1,0,0,0,0,1
Akhmadbekov Kamardin,USA,0,1,0,0,1,0,0
Akhmarov Rustam,USA,0,1,0,0,0,0,0
Akhmed Said,USA,0,1,0,0,1,0,0
Akhmedov Aigun,RUS,1,0,1,0,0,0,0
Akhmedov Ali,RUS,0,1,0,0,0,0,1
Akhmedov Omari,RUS,,,,7,3,6,2
Akhmedov Ravshan,RUS,0,2,0,0,2,0,0
Akhmedov Shamil,RUS,1,0,0,0,0,0,0
Akhmedrabadanov Sirazhutdin,RUS,0,1,0,0,1,0,0
Akhmetov Anatoly,RUS,0,1,0,0,0,0,1
Akhmetov Kairat,KAZ,,,,5,0,,
Akhmetov Maskhat,KAZ,0,1,0,0,1,0,0
Akhmetov Samir,RUS,0,1,0,0,1,0,0
Akhtar Martin,RUS,1,3,0,0,0,0,2
Akiba Iyori,RUS,0,1,0,0,0,0,1
Akil Dib,RUS,0,1,0,0,1,0,0
Akimoto Jin,RUS,0,2,0,0,0,0,0
Akimov Dulustaan,RUS,0,1,0,0,0,0,1
Akin Jacob,RUS,0,5,0,0,4,0,0
Akinin Igor,RUS,0,1,0,0,0,0,1
Akinin Sergei,RUS,0,2,0,0,2,0,0
Akinyemi Daniel,RUS,1,1,0,0,0,0,1
Akiyama Yoshihiro,JPN,,,,5,2,8,1
Akiyama Yusuke,JPN,0,1,0,0,1,0,0
Akman Rostem,SWE,6,3,0,5,1,1,0
Akopiyan David,SWE,0,1,0,0,0,0,1
Akopyan Aren,RUS,0,0,0,0,0,0,0
Akos Czifferszky,RUS,0,1,0,0,0,0,0
Akouan Pharelle,RUS,0,1,0,0,0,0,1
Akoundou Epelet Evy Johannes,CGO,0,1,0,0,0,0,1
Akpan Manny,ENG,0,1,0,0,0,0,1
Akrouh Walid,MAR,0,1,0,0,1,0,0
Aktas Fatih,MAR,0,1,0,0,1,0,0
Akuma Roberto,MAR,0,1,0,0,0,0,0
Akylbekov Tolegen,KAZ,1,0,0,0,0,1,0
Al Daja Jalal,KAZ,1,1,0,0,0,0,1
Al Derbani Izzeddine,JOR,0,1,0,0,0,0,0
Al Hafith Abdullah,JOR,0,0,0,0,0,0,0
Al Hafiz Mohd,JOR,0,1,0,0,0,0,1
al Mansouri Samir,JOR,0,1,0,0,0,0,0
Al-awadh Hadi,USA,0,1,0,0,1,0,0
Al-azzawi Brett,USA,0,1,0,0,0,0,1
Al-Ghoul Yousef,USA,0,1,0,0,0,0,0
Al-Hameed Akeela,USA,0,1,0,0,0,0,0
Al-Hassan Nadeem,USA,0,1,0,0,1,0,0
Al-Hassan Razak,GHA,,,,3,2,8,1
Al-Kush Maajid,GHA,0,1,0,0,0,0,0
Al-Memar Hassan,GHA,0,1,0,0,0,0,1
Al-Rubaye Ahmed,GHA,0,1,0,0,1,0,0
Al-Selwady Abdul-Kareem,JOR,1,0,0,0,0,0,0
Al-Silawi Jarrah,JOR,,,,5,1,5,0
Al-Silawi Jarrah,JOR,0,0,0,0,0,0,0
Al-Turk Mostapha,ENG,6,6,0,4,3,2,1
Al-Wan Laith,ENG,0,1,0,0,1,0,0
Alaberganov Dghasur,ENG,0,1,0,0,1,0,0
Alacabek Herdem,SWE,5,1,0,3,1,2,0
Alakrapov Samsi,SWE,0,1,0,0,0,0,1
Alamgir Tasawar,SWE,0,1,0,0,0,0,0
Alamilla Gabriel,SWE,0,1,0,0,0,0,1
Alamillo Agustin,USA,0,1,0,0,1,0,0
Alan Renato,BRA,0,1,0,0,1,0,0
Alanis Javi,BRA,0,1,0,0,1,0,0
Alaniz Charlie,BRA,1,3,0,0,1,0,0
Alaoui Xavier,BRA,0,1,0,0,0,0,0
Alarcao Maicon,BRA,0,1,0,0,1,0,0
Alarcon Richard,USA,1,1,0,0,1,1,0
Alarin Urtych,USA,0,1,0,0,1,0,0
Alary Jeremy,USA,1,2,0,0,1,1,0
Alaudinov Musail,USA,1,1,0,0,0,1,0
Alautdinov Rasul,USA,0,1,0,0,0,0,0
Alava Maurilio,ECU,6,2,1,0,0,4,1
Alavi Shervin,ECU,0,1,0,0,0,0,0
Alba Stephanie,USA,3,3,0,0,0,1,1
Albandia Chris,USA,1,3,0,0,0,0,3
Albany Kathleen,USA,0,1,0,0,1,0,0
Albaskhanov Rasul,RUS,6,3,0,0,0,4,3
Albastov Mairbek,RUS,0,1,0,0,0,0,1
Albazi Amir,RUS,,,,4,0,8,0
Albee Brett,RUS,0,1,0,0,1,0,0
Albert John,USA,7,5,0,4,0,3,5
Alberto Cesar,USA,0,1,0,0,1,0,0
Alberto Jr. Carlos,USA,0,1,0,0,1,0,0
Albertson Aleena,USA,0,1,0,0,0,0,1
Albin Brian,USA,0,3,0,0,2,0,0
Albini Junior,BRA,,,,6,2,6,3
Albinio Jake,USA,0,2,0,0,1,0,1
Albinus Katharina,USA,0,1,0,0,1,0,0
Alboitt Bruno,USA,0,1,0,0,1,0,0
Albrecht Bill,USA,0,3,0,0,3,0,0
Albrecht Shawn,USA,0,3,0,0,1,0,1
Albrektsson Karl,SWE,,,,6,2,3,0
Albright Adam,USA,0,1,0,0,0,0,0
Albritton Wes,USA,0,1,0,0,1,0,0
Albu Alexandra,RUS,7,2,0,4,0,2,1
Albuquerque Camila,RUS,,,,,,,
Albuquerque Elaine,BRA,2,5,0,1,2,0,0
Albuquerque Israel,BRA,0,2,0,0,1,0,1
Albuquerque Kelles,BRA,0,4,0,0,0,0,1
Albuquerque Kelles,BRA,0,1,0,0,0,0,1
Albuquerque Paulo,BRA,0,1,0,0,1,0,0
Albuquerque Pedro,BRA,0,1,0,0,0,0,1
Alcain Juan,BRA,1,0,0,0,0,0,0
Alcala Frank,BRA,0,2,0,0,1,0,1
Alcala Jorge,BRA,0,1,0,0,1,0,0
Alcantar Roman,MEX,6,1,0,1,1,4,0
Alcantara Alexandre,MEX,0,3,0,0,1,0,1
Alcantara Caio,BRA,0,1,0,0,0,0,1
Alcantara Erika,BRA,0,2,0,0,0,0,0
Alcantara Ildemar,BRA,,,,,,6,1
Alcantara Iuri,BRA,,,,,,,
Alcarez Alfonso,BRA,0,0,1,0,0,0,0
Alchin Rick,BRA,0,2,0,0,2,0,0
Alcocks Lashawn,BRA,7,9,1,4,2,1,2
Alcorn Doug,BRA,0,1,0,0,0,0,1
Aldana Gilbert,USA,0,2,0,0,2,0,0
Aldana Hector,MEX,4,4,0,2,2,1,1
Aldana Irene,MEX,,,,7,2,3,0
Aldar Gary,MEX,0,1,0,0,1,0,0
Alday Jose,MEX,,,,3,2,4,2
Aldenis Carlos,MEX,0,1,0,0,1,0,0
Alderete Jose,MEX,0,1,0,0,1,0,0
