Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Kahihikolo Tyler,BRA,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0
Kahler Codie,BRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Kahlon Oron,USA,0.0,0.0,0.0,6.0,0.0,9.0,1.0,0
Kahn Justin,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kahrovic Sead,GER,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0
Kaibov Koroglu,GER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kairanov Shyngys,KAZ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kaiser Brandon,KAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kaiser Marcus,KAZ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kaitiana Ray,NZL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kaitz Moshe,NZL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kajaia Nikoloz,GEO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kajic Dejan,GEO,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Kajikawa Taku,JPN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Kajita Takahiro,JPN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kakai Sirwan,SWE,0.0,0.0,0.0,4.0,0.0,6.0,1.0,0
Kakar Ahmad,CAN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kakar Atal,AUS,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Kakhiani Alexandr,AUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kakhorov Khurshed,AUS,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0
Kakhramonov Saidyokub,USA,9.0,2.0,0.0,3.0,1.0,4.0,0.0,0
Kaki Juha,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kako Toshiki,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kaku Kaynan,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kakuta Naritoshi,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kalabekov Maratbek,USA,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0
Kalai Eddey,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kalama Kaipo,USA,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Kalamov Murad,RUS,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0
Kalandarov Asalbek,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kalani Anthony,USA,5.0,1.0,0.0,3.0,1.0,1.0,0.0,0
Kalani Tony,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kalashnikov Andrey,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kalauni Justine,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kaldar Nurgazy,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kaledaite Inga,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Kalejaiye Olutubi Ayodeji,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Kalenik Piotr,POL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kalicinski Maciej,POL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kalieva Roza,POL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kalikas Greg,POL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kalikhman Dmitry,POL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kalimetov Murad,POL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kalimic Gordon,POL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kalina Valeriya,POL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kalinin Sergey,RUS,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Kalista Ty,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kalistartov Alexei,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kaliverda Aleksey,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kaljevic Peter,RUS,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Kallionidou Elina,GRE,8.0,4.0,0.0,4.0,0.0,2.0,0.0,0
Kalmakoff Bobby,CAN,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0
Kalman Geza,CAN,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0
Kalmynin Yury,CAN,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Kalpakidou Dora,CAN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kalseth Erik,CAN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kalucz Martin,CAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kalyniuk Ruslan,GER,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kalynyuk Vitaly,GER,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Kam Mark,GER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kamaka Brennan,GER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kamaka Bryson,GER,1.0,4.0,0.0,1.0,4.0,0.0,0.0,0
Kamaka Kai,GER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kamaka Zane,USA,0.0,0.0,0.0,5.0,1.0,4.0,2.0,0
Kamaka III Kai,USA,9.0,4.0,1.0,0.0,2.0,1.0,0.0,0
Kamal Beik Sammin,ITA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kamali Reza,ITA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kamaly Walaa Abas Mohamed,ITA,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0
Kamamyan Zubair,ITA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kamara Abdul,ITA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kamavov Dinislam,RUS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Kamaya Makoto,JPN,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0
Kamble Bhupesh,JPN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kamchybekov Zulkarnaiyn,JPN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kameda Masashi,JPN,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
Kamery Bill,USA,0.0,5.0,0.0,0.0,2.0,0.0,3.0,0
Kamienczyk Tomasz,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kamijo Junichiro,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kamikase Kamikase,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kamikaze Yukimi,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kamikozono Takuhiro,BRA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kamikubo Shuya,BRA,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0
Kamilov Khadzhimurat,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kamilov Murad,BRA,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kaminishi Cristiano,JPN,8.0,3.0,0.0,4.0,1.0,2.0,0.0,0
Kaminski Piotr,JPN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Kaminski Roman,UKR,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kaminski Victor,CAN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kamiya Isao,CAN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kamla Surarak,THA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kamoldinov Islam,THA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kamoun Laurent,THA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kampmann Martin,DEN,0.0,0.0,0.0,8.0,5.0,7.0,0.0,0
Kanaeda Yusuke,DEN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kanai Ichiro,DEN,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0
Kanaley Kris,DEN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Kanayama Yasuhiro,DEN,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0
Kanazawa Isamu,DEN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kanda Shuichi,DEN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Kandare Bharat,IND,5.0,3.0,0.0,2.0,0.0,3.0,3.0,0
Kandji Bathi,IND,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kane Oumar,IND,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0
Kanehara Hiromitsu,IND,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0
Kanehara Masanori,JPN,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0
Kanehara Yasunori,JPN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kaneko Ken,JPN,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Kaneko Yuta,JPN,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
Kanekoa Keali'i,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kaneshiro Eben,USA,0.0,6.0,0.0,0.0,4.0,0.0,1.0,0
Kaneuchi Yuya,USA,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Kaneya Eri,USA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Kang Denis,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kang Dong Gook,CAN,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Kang Hee Eun,CAN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kang Ji Won,CAN,5.0,1.0,0.0,5.0,0.0,0.0,1.0,0
Kang Jie Zhu,CAN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kang Jung Min,CAN,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0
Kang Kyung Ho,SKO,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
Kang Soo Min,SKO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kang Woo Gyu,SKO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kanguichev Mickael,FRA,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0
Kanguichiev Tchabrael,FRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kania Patryk,FRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kankaanpaa Katja,FIN,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0
Kano Ryosuke,JPN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kanomata Tomonari,JPN,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0
Kantaev Ibragim,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kantar Igor,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kantemir Kvanzhakov,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kanuka Tomoki,RUS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Kanukoev Ashamaz,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kanunnikov Vladimir,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kao Kings,RUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kapchikov Nikolai,BUL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kape Manel,POR,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0
Kapel Andrew,USA,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
Kaplan David,USA,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0
Kaponis Anthony,USA,0.0,5.0,0.0,0.0,1.0,0.0,3.0,0
Kapranov Roman,USA,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0
Kapu Phil,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kapylou Andrei,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kara-France Kai,NZL,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0
Karabakhskiy Nidjat,NZL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Karadios Colby,NZL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Karadjov Nedyalko,NZL,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Karaev Alan,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Karaev Nurzhigit,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Karageorgis Dimitris,GRE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Karagianis Melissa,GRE,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Karagianis Melissa Sophia,CAN,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Karaitiana Ray,CAN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Karakhanyan Georgi,USA,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0
Karaki Mohammad,LIB,9.0,1.0,0.0,3.0,1.0,5.0,0.0,0
Karalexis Alex,USA,4.0,5.0,0.0,3.0,3.0,0.0,2.0,0
Karam Mike,LIB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Karaoglu Aziz,GER,9.0,7.0,0.0,8.0,2.0,1.0,3.0,0
Karapetyan Andranik,GER,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Karapetyan Artur,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Karapetyan Karen,RUS,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Karapetyan Yervand,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Karasek Carolina,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Karasev Andrey,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Karasiov Vladimir,RUS,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Karatas Erdi,NED,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
Karatas Oktay,NED,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Karate Alex,NED,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Karate Silvio,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Karatsukov Ratmir,RUS,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Karavackas Giedrius,RUS,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0
Karavaev Arthur,RUS,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Karavas Despina,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Karazhigitov Ruslan,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kardanov Anzor,RUS,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Karim Joseph,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Karim Mohamed Abdel,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Karim Shaheen Uloomi,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Karimov Islam,RUS,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Karlonas Donatas,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Karmo Boimah,LBR,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Karmolinski Brian,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Karnaukhov Gennady,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Karnbauer Dan,USA,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0
Karney Josh,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Karoline Anne,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Karoud Lassad,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Karpachov Nikolay,LAT,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Karpenko Juris,LAT,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Karpov Sergey,LAT,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Karppinen Travis,LAT,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Karr Missy,LAT,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Karriman Jeff,LAT,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Karski Kacper,LAT,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Karsky Paul,LAT,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Karst Josh,LAT,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Karsten Andrew,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Karttunen Timo,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Karupovic Dino,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kasanganay Impa,USA,9.0,2.0,0.0,1.0,2.0,2.0,0.0,0
Kascheev Arthur,UKR,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0
Kase Andre,UKR,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kashchuk Igor,UKR,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kaskulov Salim,UKR,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kasler Alexey,UKR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kasniewski Lukasz,UKR,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Kasper Daniel,UKR,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kasper Mikkel,DEN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kassem Nadia,AUS,5.0,2.0,0.0,4.0,1.0,0.0,1.0,0
Kassimatis George,AUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kassube Missy,AUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kasteel Joop,AUS,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0
Kasugai Takeshi,JPN,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0
Kasumov Zaur,RUS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kasuya Sakae,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kasuya Yusuke,JPN,9.0,3.0,2.0,1.0,1.0,8.0,1.0,0
Kaszowski Wojtek,JPN,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0
Kaszuba Jan,JPN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kaszubowski Krystian,POL,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Katahira Yoshiyuki,POL,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Katainen Vuokko,POL,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Katanga Chris,POL,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Kataria Pramod,POL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Katayama Shin,JPN,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0
Katica Sadnin,JPN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kato Chuji,JPN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Kato Hisaki,JPN,8.0,3.0,0.0,7.0,2.0,0.0,0.0,0
Kato Makoto,JPN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kato Masayoshi,JPN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kato Minoru,JPN,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Kato Naoyuki,JPN,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0
Kato Shin,JPN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kato Tetsuji,JPN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Katona Brad,CAN,9.0,2.0,0.0,1.0,0.0,3.0,0.0,0
Katrunov Pavel,CAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Katsas Nikos,CAN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Katshor Ben,CAN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Katsikis Kristina,CAN,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Katsuki Yasutomo,CAN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Katsumura Shuichiro,CAN,1.0,4.0,0.0,0.0,2.0,1.0,1.0,0
Katsuta Tetsuo,CAN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kattar Calvin,USA,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
Kattz Joe,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Katukov Alexey,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Katyhin Vladimir,ENG,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0
Katykhin Vladimir,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Katzfey Robert,ENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kaufman Sarah,CAN,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0
Kaufmann Craig,CAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kauppila Andrew,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kauppinen Kent,ENG,0.0,0.0,0.0,9.0,1.0,3.0,2.0,0
Kaushansky Nikolai,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kaushik Himanshu,IND,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kauwe Devin,IND,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kauwe Kawaika,IND,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
Kavanagh Sinead,IRL,7.0,5.0,0.0,4.0,2.0,0.0,0.0,0
Kavanaugh Andre,IRL,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0
Kavey Joe,IRL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kawabato Hyatto,IRL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kawaguchi Kenji,IRL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kawaguchi Yusuke,JPN,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0
Kawahara Namiki,JPN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kawahara Rei,JPN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Kawaihae Canaan,USA,6.0,2.0,0.0,1.0,1.0,4.0,0.0,0
Kawajiri Tatsuya,JPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kawakatsu Saburo,JPN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kawamura Mizuki,JPN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kawamura Pauly,JPN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kawamura Ryo,JPN,3.0,5.0,1.0,2.0,3.0,0.0,0.0,0
Kawana Ranki,JPN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kawana Yuki,JPN,0.0,0.0,0.0,4.0,0.0,5.0,2.0,0
Kawanago Yusuke,JPN,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0
Kawanaka Takahiro,JPN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kawaoka Tsukasa,JPN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kawasaki Yoshinori,JPN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kawawa Makoto,JPN,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Kay Doug,JPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kay Mick,JPN,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
Kaya Cam,GER,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Kayani Umer,GER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kayne Kassius,USA,0.0,0.0,0.0,8.0,1.0,3.0,1.0,0
Kaynurov Magomedsalam,USA,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0
Kayoom Adam,MAS,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0
Kayretli Ahmet,TUR,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Kaysinov Georgy,TUR,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Kazadaev Andrey,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Kazak Liliya,BLR,2.0,4.0,0.0,1.0,2.0,0.0,1.0,0
