Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Valdez Ralph,MEX,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Valdez Romeo,MEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Valdivia Leo,USA,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
Vale Bart,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vale Jonathan,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Valel Jerin,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Valencia Charlie,USA,0.0,0.0,0.0,1.0,3.0,5.0,3.0,0
Valencia Jay,USA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Valencia Joe,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Valentay Thiago,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Valente David Alex,BRA,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0
Valente Tony,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Valente Alves Renato,BRA,7.0,5.0,0.0,1.0,2.0,4.0,0.0,0
Valentic Mario,CRO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Valentim Luiz,CRO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Valentin Luca,CRO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Valentin Robert,SUI,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Valentino Jleana,SUI,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Valentinov Georgi,BUL,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Valenzuela Alexander,PER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
Valenzuela Armando,PER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Valenzuela Hector,MEX,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Valenzuela Victor,MEX,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0
Valera Manny,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Valera Marcel,MEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Valeri Carlos,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Valerio Mark Gregory,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vales Joel,MEX,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Valette Randy,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Valiev Orkhan,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Valiev Timur,RUS,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0
Valimaki Danny,CAN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Valimaki Victor,CAN,0.0,0.0,0.0,6.0,8.0,7.0,1.0,0
Valiukevicius Nerijus,CAN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Valivakhin Alexey,CAN,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Valladerez Andrew,CAN,1.0,5.0,0.0,0.0,0.0,1.0,3.0,0
Valle Jason,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Valle Jorge,COL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Valle Tiani,USA,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0
Vallee Jonathan,CAN,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0
Vallee Patrick,FRA,0.0,0.0,0.0,4.0,2.0,6.0,3.0,0
Vallejo Abraham,FRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vallejo Gonzalo,FRA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Vallie-Flagg Isaac,USA,0.0,0.0,0.0,5.0,0.0,5.0,3.0,0
Vallotton Caleb,USA,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Valtonen Toni,USA,3.0,6.0,0.0,0.0,1.0,0.0,2.0,0
Valujev Nijat,GER,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Valuri Jon,GER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Valverde Miguel,ESP,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0
Van Arsdale Mike,USA,8.0,5.0,0.0,1.0,1.0,6.0,4.0,0
Van Artsdalen Brylan,USA,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0
van Asselt Dennis,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
van Aswegen JJ,RSA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
van Bemmelen Jimmy,RSA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
van Bergen Danny,RSA,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0
Van Beusekom Brian,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Van Buren Brianna,USA,9.0,3.0,0.0,2.0,0.0,3.0,0.0,0
Van Buren Matt,USA,6.0,5.0,0.0,2.0,4.0,1.0,1.0,0
van Buuren Twan,NED,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
van Camp A.J.,NED,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
van Clief Ron,NED,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Van Damme Kleber,NED,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Van Dams Lloyd,NED,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Van De Creek Gregg,NED,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
van de Haar Tarif,NED,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Van de Poll Saul,NED,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Van Den Heuvel Kenny,NED,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Van den Hooven Dina,NED,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
van den Steen Erwin,HOL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Van Der Merwe Rhodie,HOL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Van der Veen Dave,HOL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
van der Ven Candied,HOL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Van der Wearden Sjors,HOL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Van Der Wel Nadia,HOL,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Van Dijck Christophe,BEL,2.0,5.0,0.0,1.0,3.0,0.0,0.0,0
Van Duin Jo,BEL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
van Esdonk Rob,HOL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Van Geystelen Bert,HOL,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
van Heerden Danie,HOL,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
van Helvoirt Duane,NED,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
Van Horn Jimmy,USA,0.0,5.0,0.0,0.0,3.0,0.0,2.0,0
van Houtum Megan,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
van Hoven Brian,USA,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0
Van Hoy Gale,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
van Kooten Dylan,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
van Kooten Ricardo,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
van Koppen Bram,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Van Krevelen Alex,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
van Leeuwen Rob,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
van Lessiel Frank,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Van Meer Mike,USA,0.0,7.0,0.0,0.0,3.0,0.0,4.0,0
van Noord Nills,NED,2.0,5.0,0.0,0.0,2.0,0.0,2.0,0
Van Puffelen Michael,NED,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Van Roosmalen Robin,NED,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
Van Rooy Jermaine,NED,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0
Van Soest Tiffany,USA,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0
van Staden Martin,RSA,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0
van Steenis Costello,RSA,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0
van Straten Johnny,RSA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
van Suijdam Melvin,RSA,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0
Van Thielen Toon,RSA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Van Tine Mark,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Van Vliet Steve,RSA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
van Wanrooij Joey,RSA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
van Zyl Andrew,RSA,2.0,5.0,0.0,0.0,1.0,0.0,3.0,0
VanAssche Stevie,RSA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
VanBueskom BJ,RSA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
VanCamp Cameron,USA,0.0,0.0,0.0,4.0,1.0,9.0,1.0,0
Vancamp Kellen,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vance Chad,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Vance Owen,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vandenberg Chad,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vandenburgh Jackie,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vanderaa Jared,USA,0.0,0.0,0.0,7.0,2.0,3.0,2.0,0
Vanderford Austin,USA,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0
Vandermeer Patricia,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vanderpool Nick,USA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Vandervort Pete,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Vandevelde David,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vanelstraete Maxime,USA,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0
VanHoose Shino,USA,6.0,6.0,0.0,1.0,1.0,3.0,2.0,0
Vanhoosear Terry,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vanier Carey,USA,3.0,5.0,0.0,1.0,3.0,1.0,2.0,0
Vanis Martin,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vanklaveren Cody,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vann Tai,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vannata Lando,USA,0.0,0.0,0.0,4.0,0.0,5.0,1.0,0
Vannatta Tim,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vano Jakub,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vanof Shaun,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vanttinen Johan,USA,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
Vanttinen Marcus,FIN,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0
VanZandt Lindsey,USA,9.0,5.0,0.0,5.0,1.0,2.0,0.0,0
VanZant Paige,USA,8.0,5.0,0.0,2.0,0.0,3.0,3.0,0
Vaotuua Mikey,AUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vaovasa Paradise,AUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Varagushin Alexei,AUS,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Varankin Valery,AUS,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Vardakas Petros,AUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vardjan Marko,AUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Varejao Lacerda Tiago,BRA,4.0,3.0,0.0,2.0,1.0,1.0,1.0,0
Varela Andy,BRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Varela Isabelly,BRA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Varelans Paul,BRA,4.0,4.0,0.0,2.0,3.0,1.0,1.0,0
Varella Macel,BRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Varga Mike,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Varga Tibor,HUN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vargas Abel,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vargas Anthony,USA,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Vargas Bruna,BRA,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0
Vargas Diego,BRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Vargas Felipe,BRA,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0
Vargas Fernando,MEX,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Vargas Javier,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vargas Justin,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vargas Kazula,MEX,0.0,0.0,0.0,7.0,0.0,3.0,1.0,0
Vargas Larry,MEX,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0
Vargas Luis,MEX,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Vargas Paulina,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vargas Roberto,USA,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Vargas Tommy,USA,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Vargas Vicente,PER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Varin Derek,PER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Varkovskiy Dmitry,PER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Varner Jamie,USA,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0
Varner Mike,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Varney Andrew,USA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vartanian Arthur,UKR,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vartanian Tony,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vartanyan Eduard,RUS,0.0,0.0,0.0,6.0,1.0,4.0,2.0,0
Vasconcelos Adamo,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vasconcelos Andre,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vasconcelos Fernando,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vasconcelos Guilherme,BRA,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0
Vasconcelos Leandro,BRA,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Vasconcelos Leonardo,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vasconcelos Batista Henrique,BRA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vasic David,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vasil Chris,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vasilenko Karina,RUS,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Vasilev Mikhail,EST,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vasilev Vladimir,EST,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vasilevsky Vyacheslav,RUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vasiliev Alexander,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vasiliev Anton,RUS,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Vasiliev Mikhail,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vasiliev Ruslan,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vasilyev Vladimir,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vasinca Andrei,ROM,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0
Vasquez Andrew,ROM,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Vasquez Ben,ROM,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vasquez Daniel,ROM,1.0,4.0,0.0,0.0,1.0,0.0,2.0,0
Vasquez Gabriel,ROM,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0
Vasquez Jesse,ROM,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vasquez Johnny,ROM,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vasquez Justin,ROM,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vasquez Luis,ROM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vasquez Matias,CHI,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0
Vasquez Melissa,CHI,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vasquez Robert,CHI,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vasquez Sergio,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Vasquez Thomas,USA,6.0,4.0,0.0,1.0,1.0,3.0,0.0,0
Vasquez Matus Evan,CRC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vasquez Segura Ismael,CRC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vassell Linton,ENG,0.0,0.0,0.0,8.0,4.0,8.0,1.0,0
Vatan Frank,ENG,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Vath Martin,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vatti Emiliano,ENG,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0
Vaughan Billy,ENG,2.0,7.0,0.0,0.0,0.0,2.0,6.0,0
Vaughn Colton,USA,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0
Vaughn Jeremy,USA,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0
Vaughn Martin,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vaughn Matt,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vaughn Mike,USA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Vaughn Shaton,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Vaulin Yuri,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vava Kikumbi Jose,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vayrynen Jaakko,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vaz Michel,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vazquez Christian,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vazquez Gianni,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vazquez Javier,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vazquez Juan,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Vazquez Justin,USA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Vazquez Manny,USA,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0
Vazquez Nathan,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vazquez Ruben,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vazquez Sergio,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vazquez Pantoja Andrea,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Veach Jason,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Veach Matt,USA,3.0,5.0,0.0,2.0,0.0,0.0,5.0,0
Veal Matt,USA,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0
Vedepo Joe,USA,0.0,0.0,0.0,7.0,5.0,7.0,2.0,0
Veenendaal Hubert,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Veerella Tushara,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Vega Brandon,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vega Daniel,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vega Danny,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vega Jose,USA,3.0,5.0,0.0,1.0,1.0,1.0,3.0,0
Vega Luis,USA,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0
Vega Maria,USA,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Vega Omar,USA,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Vegas Jose,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Vegh Attila,SVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Veiga Gabriel,SVK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Veiga Thiago,SVK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Veisbekker Anton,SVK,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Veium Jesse,SVK,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Velame Renato,BRA,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0
Velarde Randy,BRA,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Velarde Tony,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Velasco Alex,MEX,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Velasco Alvin,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Velasco Isaac,MEX,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Velasco Kelly,USA,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0
Velasco Pedro,USA,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0
Velasco Rolando,USA,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0
Velasques Nelson,BRA,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0
Velasquez Alejandro,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Velasquez Andres,BRA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Velasquez Cain,USA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Velasquez David,USA,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0
Velasquez Francisco,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Velasquez Johnny,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Velasquez Juliana,BRA,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0
Velasquez Tom,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Velazco Alex,BRA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Velazco Esteban,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Velazquez Abdiel,USA,7.0,5.0,0.0,2.0,1.0,3.0,1.0,0
Velazquez Tom,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Velazquez Tomas,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Veldhouse Nathaniel,USA,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Velez Evan,USA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
Velez Gerardo,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Velez Gilbert,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
